id_delito,fecha,franja_horaria,tipo,subtipo,uso_armas,t_respuesta (min),arresto,Id_arresto,Id_oficial,barrio,comuna,latitud,longitud,victimas
DEL1000651039,1/18/2021,14,Hurto (sin violencia),,,160,si,ARR0219453,1100592,Villa Del Parque,11,-34.597175,-58.497643,0
DEL1000651040,1/18/2021,12,Hurto (sin violencia),,,122,si,ARR0219454,1100124,Monserrat,1,-34.612997,-58.378585,0
DEL1000651041,1/18/2021,23,Hurto (sin violencia),,,37,si,ARR0219455,1100106,Boca,4,-34.628226,-58.366453,0
DEL1000651042,1/18/2021,22,Robo (con violencia),,,118,si,ARR0219456,1100490,Recoleta,2,-34.585025,-58.399937,0
DEL1000651043,1/18/2021,20,Robo (con violencia),,,115,no,,1100519,Palermo,14,-34.586308,-58.412314,0
DEL1000651044,1/18/2021,0,Robo (con violencia),,,172,si,ARR0219457,1100420,Nuñez,13,-34.549514,-58.457336,0
DEL1000651045,1/18/2021,7,Hurto (sin violencia),,,33,no,,1100156,Balvanera,3,-34.603021,-58.407413,0
DEL1000651046,1/18/2021,14,Robo (con violencia),,,73,no,,1100327,Boca,4,-34.631755,-58.370136,0
DEL1000651047,1/18/2021,18,Hurto (sin violencia),,,134,no,,1100057,Flores,7,-34.647013,-58.442867,0
DEL1000651048,1/18/2021,23,Robo (con violencia),,Arma de fuego,150,no,,1100137,Villa Santa Rita,11,-34.610616,-58.483949,0
DEL1000651049,1/18/2021,16,Robo (con violencia),Con uso de moto,Arma de fuego,150,no,,1100327,Barracas,4,-34.656383,-58.399516,0
DEL1000651050,1/18/2021,23,Robo (con violencia),,,100,no,,1100404,Constitución,1,-34.62468,-58.382934,0
DEL1000651051,1/18/2021,21,Robo (con violencia),,,128,si,ARR0219458,1100151,Parque Chacabuco,7,-34.639295,-58.442058,0
DEL1000651052,1/18/2021,23,Robo (con violencia),,Arma cortante,168,no,,1100274,Mataderos,9,-34.667959,-58.493606,0
DEL1000651053,1/18/2021,7,Robo (con violencia),,,140,no,,1100314,Balvanera,3,-34.61537,-58.408309,0
DEL1000651054,1/18/2021,9,Robo (con violencia),,,89,si,ARR0219459,1100243,Caballito,6,-34.60864,-58.436217,0
DEL1000651055,1/18/2021,11,Hurto (sin violencia),,,142,si,ARR0219460,1100443,Flores,7,-34.627737,-58.472231,0
DEL1000651056,1/18/2021,13,Hurto (sin violencia),,,173,no,,1100094,Recoleta,2,-34.598618,-58.391662,0
DEL1000651057,1/18/2021,22,Robo (con violencia),,Arma cortante,161,no,,1100112,Nueva Pompeya,4,-34.652011,-58.416374,0
DEL1000651058,1/18/2021,18,Hurto (sin violencia),,,44,si,ARR0219461,1100253,Villa Devoto,11,-34.600253,-58.514845,0
DEL1000651060,1/18/2021,20,Robo (con violencia),,,35,si,ARR0219463,1100322,Palermo,14,-34.565382,-58.440329,0
DEL1000651061,1/18/2021,14,Hurto (sin violencia),,,146,si,ARR0219464,1100115,Palermo,14,-34.582406,-58.436476,0
DEL1000651062,1/18/2021,20,Robo (con violencia),,Arma cortante,90,no,,1100365,Villa Del Parque,11,-34.606175,-58.489425,0
DEL1000651063,1/18/2021,12,Robo (con violencia),,,30,no,,1100409,Agronomía,15,-34.594471,-58.500697,0
DEL1000651064,1/18/2021,10,Robo (con violencia),,,136,si,ARR0219465,1100002,Villa Crespo,15,-34.604491,-58.458475,0
DEL1000651065,1/18/2021,10,Hurto (sin violencia),,,109,si,ARR0219466,1100339,Agronomía,15,-34.596492,-58.486907,0
DEL1000651066,1/18/2021,11,Robo (con violencia),,,101,si,ARR0219467,1100242,Saavedra,12,-34.553095,-58.494715,0
DEL1000651067,1/18/2021,16,Robo (con violencia),,,30,no,,1100479,Villa Del Parque,11,-34.604975,-58.494424,0
DEL1000651068,1/18/2021,11,Hurto (sin violencia),,,125,si,ARR0219468,1100405,Mataderos,9,-34.654463,-58.505709,0
DEL1000651069,1/18/2021,7,Hurto (sin violencia),,,46,si,ARR0219469,1100080,Nueva Pompeya,4,-34.650126,-58.405448,0
DEL1000651070,1/18/2021,21,Robo (con violencia),,,83,si,ARR0219470,1100506,Saavedra,12,-34.550634,-58.484042,0
DEL1000651071,1/18/2021,7,Hurto (sin violencia),,,62,si,ARR0219471,1100099,Belgrano,13,-34.555309,-58.44053,0
DEL1000651073,1/18/2021,13,Robo (con violencia),,,61,si,ARR0219472,1100363,Constitución,1,-34.624709,-58.384386,0
DEL1000651074,1/18/2021,11,Robo (con violencia),,,156,no,,1100425,Balvanera,3,-34.600606,-58.412303,0
DEL1000651076,1/18/2021,6,Hurto (sin violencia),,,127,no,,1100163,Liniers,9,-34.649186,-58.515627,0
DEL1000651077,1/18/2021,18,Robo (con violencia),,,29,si,ARR0219474,1100397,Balvanera,3,-34.609816,-58.40671,0
DEL1000651078,1/18/2021,20,Robo (con violencia),,,114,si,ARR0219475,1100319,Villa Crespo,15,-34.591448,-58.434366,0
DEL1000651079,1/18/2021,7,Robo (con violencia),,,52,si,ARR0219476,1100071,Boca,4,-34.636833,-58.362523,0
DEL1000651080,1/18/2021,16,Robo (con violencia),,Arma de fuego,27,no,,1100308,Mataderos,9,-34.666004,-58.491759,0
DEL1000651081,1/18/2021,9,Robo (con violencia),,,89,si,ARR0219477,1100237,San Cristóbal,3,-34.618287,-58.392609,0
DEL1000651082,1/18/2021,18,Robo (con violencia),,,93,no,,1100211,Colegiales,13,-34.569675,-58.449218,0
DEL1000651083,1/18/2021,12,Robo (con violencia),,,112,si,ARR0219478,1100086,Nuñez,13,-34.546259,-58.465075,0
DEL1000651084,1/18/2021,10,Robo (con violencia),,,118,no,,1100079,San Nicolas,1,-34.603991,-58.386529,0
DEL1000651085,1/18/2021,19,Robo (con violencia),,,91,si,ARR0219479,1100138,Saavedra,12,-34.544541,-58.479976,0
DEL1000651086,1/18/2021,0,Hurto (sin violencia),,,84,si,ARR0219480,1100471,Monserrat,1,-34.612836,-58.374065,0
DEL1000651087,1/18/2021,11,Hurto (sin violencia),,,70,si,ARR0219481,1100275,Balvanera,3,-34.604466,-58.397329,0
DEL1000651088,1/18/2021,4,Robo (con violencia),,Arma cortante,28,no,,1100455,Boedo,5,-34.626586,-58.424157,0
DEL1000651089,1/18/2021,3,Robo (con violencia),,,66,no,,1100424,Flores,7,-34.639423,-58.462098,0
DEL1000651090,1/18/2021,11,Hurto (sin violencia),,,162,no,,1100025,Monserrat,1,-34.609754,-58.372226,0
DEL1000651091,1/18/2021,0,Robo (con violencia),,,46,si,ARR0219482,1100103,Balvanera,3,-34.610909,-58.401648,0
DEL1000651092,1/18/2021,10,Hurto (sin violencia),,,140,no,,1100434,Palermo,14,-34.58904,-58.419512,0
DEL1000651093,1/18/2021,6,Robo (con violencia),,,84,no,,1100536,Villa Riachuelo,8,-34.688199,-58.478977,0
DEL1000651094,1/18/2021,1,Hurto (sin violencia),,,91,no,,1100516,Villa Lugano,8,-34.671661,-58.475442,0
DEL1000651095,1/18/2021,9,Hurto (sin violencia),,,74,no,,1100234,Villa Santa Rita,11,-34.614593,-58.487461,0
DEL1000651097,1/18/2021,16,Robo (con violencia),Con uso de moto,,100,si,ARR0219483,1100335,Saavedra,12,-34.540824,-58.474434,0
DEL1000651098,1/18/2021,6,Hurto (sin violencia),,,49,no,,1100120,Flores,7,-34.650183,-58.461866,0
DEL1000651099,1/18/2021,18,Robo (con violencia),,,52,no,,1100550,Palermo,14,-34.587642,-58.420746,0
DEL1000651100,1/18/2021,18,Hurto (sin violencia),,,90,si,ARR0219484,1100470,Flores,7,-34.62657,-58.464661,0
DEL1000651101,1/18/2021,16,Hurto (sin violencia),,,95,si,ARR0219485,1100408,Balvanera,3,-34.599856,-58.39704,0
DEL1000651102,1/18/2021,18,Robo (con violencia),,,121,no,,1100368,Caballito,6,-34.622267,-58.442131,0
DEL1000651103,1/18/2021,18,Robo (con violencia),,Arma cortante,83,no,,1100571,Retiro,1,-34.592824,-58.375457,0
DEL1000651104,1/18/2021,0,Hurto (sin violencia),,,163,si,ARR0219486,1100222,Villa Urquiza,12,-34.576432,-58.482827,0
DEL1000651105,1/18/2021,19,Robo (con violencia),Con uso de moto,,73,si,ARR0219487,1100593,Villa Luro,10,-34.638743,-58.500618,0
DEL1000651107,1/18/2021,4,Robo (con violencia),,,87,no,,1100571,Flores,7,-34.64261,-58.459773,0
DEL1000651108,1/18/2021,12,Hurto (sin violencia),,,158,no,,1100061,Saavedra,12,-34.554571,-58.492669,0
DEL1000651109,1/18/2021,11,Hurto (sin violencia),,,24,si,ARR0219488,1100212,San Nicolas,1,-34.603684,-58.381559,0
DEL1000651110,1/18/2021,16,Robo (con violencia),,,26,no,,1100415,Recoleta,2,-34.597032,-58.400353,0
DEL1000651111,1/18/2021,16,Robo (con violencia),Con uso de moto,Arma de fuego,164,no,,1100470,Palermo,14,-34.571885,-58.400833,0
DEL1000651112,1/18/2021,18,Robo (con violencia),,,167,no,,1100214,San Nicolas,1,-34.60342,-58.373736,0
DEL1000651113,1/18/2021,10,Hurto (sin violencia),,,118,no,,1100347,Retiro,1,-34.590962,-58.374094,0
DEL1000651114,1/18/2021,16,Robo (con violencia),,,39,no,,1100138,Floresta,10,-34.620227,-58.495786,0
DEL1000651116,1/18/2021,0,Hurto (sin violencia),,,93,no,,1100270,Monserrat,1,-34.614533,-58.375978,0
DEL1000651117,1/18/2021,1,Robo (con violencia),,,137,no,,1100071,Almagro,5,-34.606234,-58.429212,0
DEL1000651118,1/18/2021,14,Hurto (sin violencia),,,154,no,,1100029,Floresta,10,-34.629988,-58.480446,0
DEL1000651119,1/18/2021,12,Robo (con violencia),,,117,no,,1100382,Caballito,6,-34.629762,-58.446867,0
DEL1000651120,1/18/2021,8,Hurto (sin violencia),,,114,no,,1100438,Palermo,14,-34.57396,-58.43943,0
DEL1000651121,1/18/2021,9,Hurto (sin violencia),,,49,no,,1100009,Balvanera,3,-34.600274,-58.405601,0
DEL1000651122,1/18/2021,8,Robo (con violencia),,,153,no,,1100449,Flores,7,-34.628915,-58.470436,0
DEL1000651123,1/18/2021,11,Hurto (sin violencia),,,89,no,,1100157,Floresta,10,-34.628189,-58.47966,0
DEL1000651124,1/18/2021,11,Hurto (sin violencia),,,86,si,ARR0219489,1100474,Floresta,10,-34.628189,-58.47966,0
DEL1000651125,1/18/2021,12,Robo (con violencia),,,91,no,,1100311,Caballito,6,-34.619853,-58.430551,0
DEL1000651126,1/18/2021,0,Hurto (sin violencia),,,103,si,ARR0219490,1100560,Caballito,6,-34.622592,-58.445536,0
DEL1000651127,1/19/2021,3,Lesiones,Siniestro Vial,,60,no,,1100234,Balvanera,3,-34.615823,-58.40456,1
DEL1000651128,1/19/2021,6,Lesiones,Siniestro Vial,,25,si,ARR0219491,1100387,Nueva Pompeya,4,-34.644201,-58.417373,0
DEL1000651130,1/19/2021,8,Lesiones,Siniestro Vial,,54,no,,1100197,San Nicolas,1,-34.603526,-58.383683,1
DEL1000651131,1/19/2021,10,Lesiones,Siniestro Vial,,150,no,,1100538,Mataderos,9,-34.650935,-58.489195,1
DEL1000651132,1/19/2021,9,Lesiones,Siniestro Vial,,101,no,,1100188,Recoleta,2,-34.587678,-58.383851,1
DEL1000651134,1/19/2021,11,Lesiones,Siniestro Vial,,44,no,,1100475,Belgrano,13,-34.560636,-58.457731,1
DEL1000651135,1/19/2021,13,Lesiones,Siniestro Vial,,153,si,ARR0219493,1100176,Villa Soldati,8,-34.665806,-58.44216,0
DEL1000651136,1/19/2021,13,Lesiones,Siniestro Vial,,67,no,,1100067,Caballito,6,-34.626496,-58.441022,1
DEL1000651137,1/19/2021,16,Lesiones,Siniestro Vial,,27,no,,1100164,Nueva Pompeya,4,-34.644727,-58.417202,3
DEL1000651138,1/19/2021,14,Lesiones,Siniestro Vial,,57,si,ARR0219494,1100246,Villa Real,10,-34.61226,-58.528907,0
DEL1000651139,1/19/2021,16,Lesiones,Siniestro Vial,,89,no,,1100127,Almagro,5,-34.598474,-58.418972,1
DEL1000651140,1/19/2021,18,Lesiones,Siniestro Vial,,72,no,,1100235,Recoleta,2,-34.598711,-58.393783,1
DEL1000651141,1/19/2021,15,Lesiones,Siniestro Vial,,156,si,ARR0219495,1100170,Floresta,10,-34.621417,-58.496141,0
DEL1000651142,1/19/2021,18,Lesiones,Siniestro Vial,,84,no,,1100228,Parque Avellaneda,9,-34.644038,-58.467686,1
DEL1000651143,1/19/2021,16,Lesiones,Siniestro Vial,,122,no,,1100096,Vélez Sársfield,10,-34.628843,-58.488869,2
DEL1000651144,1/19/2021,17,Lesiones,Siniestro Vial,,158,no,,1100487,Floresta,10,-34.632061,-58.474604,1
DEL1000651145,1/19/2021,21,Lesiones,Siniestro Vial,,121,si,ARR0219496,1100512,Parque Patricios,4,-34.636497,-58.402122,0
DEL1000651146,1/19/2021,20,Lesiones,Siniestro Vial,,44,no,,1100539,Caballito,6,-34.62836,-58.444998,1
DEL1000651147,1/19/2021,23,Lesiones,Siniestro Vial,,129,si,ARR0219497,1100133,Saavedra,12,-34.54837,-58.493326,0
DEL1000651148,1/19/2021,10,Lesiones,Siniestro Vial,,171,si,ARR0219498,1100495,Villa Luro,10,-34.632322,-58.503033,0
DEL1000651149,1/19/2021,22,Lesiones,Siniestro Vial,,172,si,ARR0219499,1100539,Villa Pueyrredón,12,-34.586285,-58.502186,0
DEL1000651150,1/19/2021,15,Lesiones,Siniestro Vial,,29,no,,1100046,Villa Lugano,8,-34.676484,-58.489352,1
DEL1000651151,1/19/2021,21,Lesiones,Siniestro Vial,,100,si,ARR0219500,1100136,Balvanera,3,-34.615994,-58.396103,0
DEL1000651152,1/19/2021,17,Lesiones,Siniestro Vial,,116,no,,1100396,Almagro,5,-34.611875,-58.415339,1
DEL1000651153,1/19/2021,9,Lesiones,Siniestro Vial,,137,si,ARR0219501,1100060,Villa Soldati,8,-34.653635,-58.433787,0
DEL1000651154,1/19/2021,7,Lesiones,Siniestro Vial,,112,no,,1100081,Villa Lugano,8,-34.678783,-58.495282,1
DEL1000651155,1/19/2021,1,Robo (con violencia),,,66,si,ARR0219502,1100525,Recoleta,2,-34.595337,-58.399202,0
DEL1000651156,1/19/2021,1,Robo (con violencia),,,163,si,ARR0219503,1100297,Palermo,14,-34.577565,-58.438749,0
DEL1000651157,1/19/2021,1,Hurto (sin violencia),,,76,si,ARR0219504,1100138,Boedo,5,-34.626073,-58.421036,0
DEL1000651158,1/19/2021,0,Robo (con violencia),,,50,si,ARR0219505,1100546,Constitución,1,-34.632534,-58.389306,0
DEL1000651159,1/19/2021,1,Hurto (sin violencia),,,64,no,,1100385,Caballito,6,-34.615779,-58.430779,0
DEL1000651160,1/19/2021,0,Hurto (sin violencia),,,172,si,ARR0219506,1100024,Flores,7,-34.643709,-58.464662,0
DEL1000651161,1/19/2021,2,Robo (con violencia),,,56,si,ARR0219507,1100242,San Cristóbal,3,-34.622447,-58.397995,0
DEL1000651162,1/19/2021,3,Robo (con violencia),,,108,no,,1100407,Palermo,14,-34.570201,-58.440164,0
DEL1000651163,1/19/2021,3,Robo (con violencia),,,22,no,,1100225,Parque Patricios,4,-34.636132,-58.406935,0
DEL1000651164,1/19/2021,4,Robo (con violencia),,,86,si,ARR0219508,1100439,Mataderos,9,-34.65744,-58.50486,0
DEL1000651165,1/19/2021,7,Robo (con violencia),,,90,si,ARR0219509,1100362,Recoleta,2,-34.59677,-58.393347,0
DEL1000651166,1/19/2021,4,Robo (con violencia),,,162,no,,1100190,San Cristóbal,3,-34.621891,-58.40628,0
DEL1000651167,1/19/2021,6,Robo (con violencia),,,172,no,,1100079,Recoleta,2,-34.588999,-58.408594,0
DEL1000651168,1/19/2021,6,Robo (con violencia),,Arma de fuego,40,no,,1100232,Mataderos,9,-34.667959,-58.493606,0
DEL1000651169,1/19/2021,7,Hurto (sin violencia),,,66,si,ARR0219510,1100401,Villa Pueyrredón,12,-34.575494,-58.504825,0
DEL1000651170,1/19/2021,3,Robo (con violencia),,,147,si,ARR0219511,1100287,Caballito,6,-34.620537,-58.444887,0
DEL1000651171,1/19/2021,7,Hurto (sin violencia),,,153,no,,1100516,Villa Devoto,11,-34.587988,-58.512339,0
DEL1000651172,1/19/2021,7,Robo (con violencia),,,143,no,,1100046,San Telmo,1,-34.624231,-58.372566,0
DEL1000651174,1/19/2021,8,Robo (con violencia),,,137,si,ARR0219512,1100275,Constitución,1,-34.621024,-58.38461,0
DEL1000651175,1/19/2021,7,Hurto (sin violencia),,,124,si,ARR0219513,1100368,Balvanera,3,-34.616415,-58.407858,0
DEL1000651176,1/19/2021,8,Hurto (sin violencia),,,66,si,ARR0219514,1100483,Palermo,14,-34.588509,-58.422855,0
DEL1000651177,1/19/2021,6,Robo (con violencia),,,146,si,ARR0219515,1100366,Barracas,4,-34.640666,-58.38816,0
DEL1000651178,1/19/2021,8,Robo (con violencia),,,151,si,ARR0219516,1100476,Recoleta,2,-34.594915,-58.413228,0
DEL1000651179,1/19/2021,8,Hurto (sin violencia),,,53,si,ARR0219517,1100365,Paternal,15,-34.601301,-58.466278,0
DEL1000651180,1/19/2021,9,Robo (con violencia),,,61,si,ARR0219518,1100341,Barracas,4,-34.650718,-58.39144,0
DEL1000651181,1/19/2021,2,Robo (con violencia),,Arma de fuego,118,no,,1100386,Villa Soldati,8,-34.662086,-58.451287,0
DEL1000651182,1/19/2021,10,Hurto (sin violencia),,,99,no,,1100255,Nuñez,13,-34.552203,-58.464318,0
DEL1000651183,1/19/2021,7,Robo (con violencia),,,106,no,,1100245,Recoleta,2,-34.596934,-58.407773,0
DEL1000651184,1/19/2021,11,Hurto (sin violencia),,,113,no,,1100275,Villa Real,10,-34.616095,-58.528859,0
DEL1000651185,1/19/2021,10,Hurto (sin violencia),,,37,si,ARR0219519,1100468,Belgrano,13,-34.560818,-58.466172,0
DEL1000651186,1/19/2021,9,Hurto (sin violencia),,,128,si,ARR0219520,1100207,San Cristóbal,3,-34.621745,-58.395648,0
DEL1000651187,1/19/2021,11,Hurto (sin violencia),Hurto Automotor,,38,si,ARR0219521,1100176,Flores,7,-34.621334,-58.470584,0
DEL1000651188,1/19/2021,9,Robo (con violencia),,,57,no,,1100238,Balvanera,3,-34.610541,-58.391966,0
DEL1000651189,1/19/2021,6,Robo (con violencia),,,132,si,ARR0219522,1100058,Caballito,6,-34.624494,-58.450875,0
DEL1000651190,1/19/2021,5,Hurto (sin violencia),,,38,no,,1100153,Parque Chacabuco,7,-34.645172,-58.439349,0
DEL1000651191,1/19/2021,8,Hurto (sin violencia),,,83,no,,1100468,Villa Urquiza,12,-34.56891,-58.475719,0
DEL1000651192,1/19/2021,8,Hurto (sin violencia),,,178,si,ARR0219523,1100381,Barracas,4,-34.655121,-58.38646,0
DEL1000651193,1/19/2021,6,Hurto (sin violencia),,,41,no,,1100116,Villa Pueyrredón,12,-34.580263,-58.49474,0
DEL1000651194,1/19/2021,10,Hurto (sin violencia),Hurto Automotor,,134,no,,1100519,Villa Lugano,8,-34.685879,-58.463629,0
DEL1000651195,1/19/2021,11,Robo (con violencia),,,106,no,,1100287,Parque Patricios,4,-34.635795,-58.398612,0
DEL1000651196,1/19/2021,11,Hurto (sin violencia),,,62,no,,1100325,Villa Urquiza,12,-34.569518,-58.487757,0
DEL1000651197,1/19/2021,12,Robo (con violencia),,,150,si,ARR0219524,1100157,Palermo,14,-34.590954,-58.430778,0
DEL1000651198,1/19/2021,11,Hurto (sin violencia),,,59,si,ARR0219525,1100480,Villa Santa Rita,11,-34.620114,-58.481696,0
DEL1000651199,1/19/2021,4,Robo (con violencia),,,100,no,,1100376,Almagro,5,-34.620996,-58.418034,0
DEL1000651200,1/19/2021,11,Hurto (sin violencia),,,72,no,,1100538,Paternal,15,-34.601166,-58.473214,0
DEL1000651201,1/19/2021,12,Robo (con violencia),,,155,no,,1100132,Mataderos,9,-34.668273,-58.506837,0
DEL1000651202,1/19/2021,10,Hurto (sin violencia),,,175,no,,1100293,Almagro,5,-34.604596,-58.423204,0
DEL1000651203,1/19/2021,13,Robo (con violencia),,Arma cortante,27,no,,1100032,Boca,4,-34.635864,-58.355167,0
DEL1000651204,1/19/2021,11,Hurto (sin violencia),,,122,si,ARR0219526,1100031,Boedo,5,-34.630173,-58.415898,0
DEL1000651205,1/19/2021,17,Robo (con violencia),,,171,si,ARR0219527,1100349,Villa Pueyrredón,12,-34.588147,-58.499405,0
DEL1000651206,1/19/2021,12,Robo (con violencia),,,136,si,ARR0219528,1100532,Recoleta,2,-34.595525,-58.408073,0
DEL1000651207,1/19/2021,13,Robo (con violencia),,,110,si,ARR0219529,1100555,Boedo,5,-34.624853,-58.423956,0
DEL1000651208,1/19/2021,14,Robo (con violencia),,,145,si,ARR0219530,1100558,Belgrano,13,-34.551714,-58.450802,0
DEL1000651209,1/19/2021,9,Robo (con violencia),,,175,si,ARR0219531,1100292,Palermo,14,-34.589793,-58.427743,0
DEL1000651210,1/19/2021,11,Hurto (sin violencia),Hurto Automotor,,180,no,,1100436,Villa Lugano,8,-34.663153,-58.472026,0
DEL1000651211,1/19/2021,14,Robo (con violencia),,,98,no,,1100538,Belgrano,13,-34.558701,-58.459396,0
DEL1000651212,1/19/2021,13,Hurto (sin violencia),,,120,si,ARR0219532,1100551,Recoleta,2,-34.58759,-58.406053,0
DEL1000651213,1/19/2021,14,Hurto (sin violencia),Hurto Automotor,,95,si,ARR0219533,1100050,Barracas,4,-34.656631,-58.384311,0
DEL1000651214,1/19/2021,1,Robo (con violencia),,,80,no,,1100016,Balvanera,3,-34.607934,-58.410475,0
DEL1000651215,1/19/2021,6,Hurto (sin violencia),,,84,no,,1100330,Palermo,14,-34.595537,-58.416751,0
DEL1000651216,1/19/2021,14,Robo (con violencia),,,26,si,ARR0219534,1100415,Caballito,6,-34.620823,-58.441103,0
DEL1000651217,1/19/2021,12,Hurto (sin violencia),,,130,si,ARR0219535,1100578,Recoleta,2,-34.595951,-58.411393,0
DEL1000651218,1/19/2021,14,Robo (con violencia),Con uso de moto,,88,no,,1100365,Nueva Pompeya,4,-34.651435,-58.407142,0
DEL1000651219,1/19/2021,14,Hurto (sin violencia),,,64,no,,1100488,Villa Devoto,11,-34.612843,-58.518404,0
DEL1000651220,1/19/2021,12,Robo (con violencia),,,68,si,ARR0219536,1100327,Parque Chacabuco,7,-34.643687,-58.438972,0
DEL1000651221,1/19/2021,10,Hurto (sin violencia),,,78,si,ARR0219537,1100577,Villa Crespo,15,-34.595327,-58.444919,0
DEL1000651222,1/19/2021,14,Hurto (sin violencia),,,136,no,,1100013,Palermo,14,-34.59033,-58.426283,0
DEL1000651223,1/19/2021,14,Robo (con violencia),,,88,no,,1100289,Balvanera,3,-34.598454,-58.403727,0
DEL1000651224,1/19/2021,10,Hurto (sin violencia),Hurto Automotor,,63,si,ARR0219538,1100533,Mataderos,9,-34.658469,-58.48769,0
DEL1000651225,1/19/2021,13,Robo (con violencia),,,159,si,ARR0219539,1100270,Constitución,1,-34.627859,-58.382817,0
DEL1000651226,1/19/2021,0,Hurto (sin violencia),,,141,no,,1100267,Saavedra,12,-34.54271,-58.474205,0
DEL1000651227,1/19/2021,11,Hurto (sin violencia),,,77,si,ARR0219540,1100390,Palermo,14,-34.583975,-58.424907,0
DEL1000651228,1/19/2021,9,Robo (con violencia),,,124,si,ARR0219541,1100474,Villa Gral. Mitre,11,-34.60896,-58.465953,0
DEL1000651229,1/19/2021,13,Robo (con violencia),,,145,si,ARR0219542,1100179,Barracas,4,-34.642873,-58.385364,0
DEL1000651230,1/19/2021,10,Robo (con violencia),,,159,no,,1100259,Belgrano,13,-34.546654,-58.440847,0
DEL1000651231,1/19/2021,10,Robo (con violencia),,,104,no,,1100279,Caballito,6,-34.622287,-58.436488,0
DEL1000651232,1/19/2021,13,Hurto (sin violencia),,,107,no,,1100377,Boedo,5,-34.623153,-58.416386,0
DEL1000651233,1/19/2021,16,Robo (con violencia),,,61,no,,1100430,Vélez Sársfield,10,-34.640565,-58.486464,0
DEL1000651234,1/19/2021,15,Robo (con violencia),,,32,si,ARR0219543,1100304,Villa Lugano,8,-34.678516,-58.469436,0
DEL1000651235,1/19/2021,16,Robo (con violencia),,,30,si,ARR0219544,1100496,Villa Lugano,8,-34.670417,-58.488853,0
DEL1000651236,1/19/2021,16,Hurto (sin violencia),,,168,no,,1100277,San Nicolas,1,-34.606899,-58.375588,0
DEL1000651237,1/19/2021,16,Robo (con violencia),,,174,si,ARR0219545,1100132,Palermo,14,-34.57024,-58.435733,0
DEL1000651238,1/19/2021,17,Hurto (sin violencia),,,46,no,,1100036,Mataderos,9,-34.648413,-58.499041,0
DEL1000651239,1/19/2021,16,Hurto (sin violencia),,,121,si,ARR0219546,1100146,Boedo,5,-34.628949,-58.41591,0
DEL1000651240,1/19/2021,17,Robo (con violencia),,,155,no,,1100050,San Nicolas,1,-34.604101,-58.387909,0
DEL1000651241,1/19/2021,17,Hurto (sin violencia),,,44,si,ARR0219547,1100546,Retiro,1,-34.582291,-58.379062,0
